Id,minutes_past,radardist_km,Ref,Ref_5x5_10th,Ref_5x5_50th,Ref_5x5_90th,RefComposite,RefComposite_5x5_10th,RefComposite_5x5_50th,RefComposite_5x5_90th,RhoHV,RhoHV_5x5_10th,RhoHV_5x5_50th,RhoHV_5x5_90th,Zdr,Zdr_5x5_10th,Zdr_5x5_50th,Zdr_5x5_90th,Kdp,Kdp_5x5_10th,Kdp_5x5_50th,Kdp_5x5_90th,Expected
399,42,15.0,13.0,,15.5,20.5,13.0,,15.5,20.5,,,,,,,,,,,,,0.7620004
399,47,15.0,15.0,,16.0,21.0,15.0,,16.0,21.0,,,,,,,,,,,,,0.7620004
399,52,15.0,15.5,,14.5,17.5,15.5,,14.5,17.5,,,,,,,,,,,,,0.7620004
399,56,15.0,14.0,,16.0,22.0,14.0,,16.0,22.0,,,,,,,,,,,,,0.7620004
400,3,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
400,6,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
400,10,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
400,14,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
400,18,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
400,22,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
400,26,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
400,31,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
400,36,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
400,41,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
400,45,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
400,50,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
400,55,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
400,59,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
401,7,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
401,16,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
401,26,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
401,36,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
401,45,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
401,55,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
402,3,11.0,27.0,22.0,28.0,32.0,28.0,25.5,29.0,34.0,0.93833333,0.8516667,0.93833333,0.9916667,-0.625,-1.3125,0.75,3.25,3.4199982,-11.559998,-0.69999695,5.7599945,0.25400013
402,8,11.0,29.5,22.5,26.0,31.5,29.5,24.5,26.5,32.0,0.945,0.90500003,0.96833336,0.98833334,0.875,-0.4375,0.5,2.75,2.119995,-1.050003,0.70999146,4.899994,0.25400013
402,12,11.0,30.5,23.0,27.0,32.0,30.5,25.0,29.0,32.0,0.96833336,0.90833336,0.9583333,0.98833334,-1.625,-0.625,1.125,2.5,-8.449997,-9.4900055,0.34999084,11.199997,0.25400013
402,16,11.0,18.5,15.0,18.0,20.0,26.0,22.5,23.0,25.5,0.97833335,0.9216667,0.975,0.9916667,-0.125,-0.6875,0.0,1.8125,0.70999146,-5.279999,-1.050003,3.8799896,0.25400013
402,20,11.0,20.0,16.5,19.5,21.5,25.5,22.5,25.5,27.0,0.9483333,0.91833335,0.9483333,0.9916667,2.1875,-0.6875,0.25,1.5625,3.4700012,-3.1699982,-0.3500061,3.519989,0.25400013
402,25,11.0,21.0,16.5,20.0,24.5,24.5,22.5,24.5,26.0,0.8883333,0.885,0.94166666,0.975,-0.375,-1.1875,0.3125,2.625,3.5299988,-3.880005,0.34999084,3.5299988,0.25400013
402,29,11.0,21.5,17.5,20.5,23.0,27.0,24.5,25.5,28.0,0.96500003,0.8983333,0.955,0.9916667,0.25,-0.875,0.0,2.125,2.3399963,-2.4700012,-0.7100067,6.699997,0.25400013
402,33,11.0,20.5,18.5,20.0,22.5,25.5,23.5,25.0,27.5,0.94166666,0.8883333,0.95166665,0.98833334,-0.9375,-1.5625,1.0,1.9375,3.8799896,-4.199997,0.69999695,4.0399933,0.25400013
402,38,11.0,20.5,17.0,19.0,21.5,25.0,22.0,24.0,26.5,0.975,0.96166664,0.9816667,0.99833333,0.5625,-0.625,0.0,0.75,-2.4700012,-3.1699982,-1.4100037,1.0599976,0.25400013
402,42,11.0,15.5,13.5,15.5,18.0,25.0,22.0,23.5,27.0,0.9916667,0.955,0.97833335,0.9916667,0.5,-0.4375,0.0625,1.875,0.69999695,-5.930008,0.34999084,1.7599945,0.25400013
402,46,11.0,15.5,12.5,15.0,17.5,22.5,21.5,23.5,25.5,0.9216667,0.865,0.9583333,0.985,1.375,-0.3125,0.9375,2.375,1.7599945,-3.5200043,0.34999084,4.569992,0.25400013
402,50,11.0,15.5,,12.0,15.5,22.0,20.0,21.5,24.0,0.975,0.9483333,0.97833335,0.99833333,-0.8125,-0.625,-0.25,1.5625,-2.8200073,-3.1699982,-1.0599976,4.580002,0.25400013
402,55,11.0,15.0,,,13.0,23.0,20.5,22.0,23.0,0.97833335,0.93833333,0.9916667,1.0316668,0.1875,-1.4375,-0.25,1.8125,-1.0599976,-2.4700012,-0.3500061,5.279999,0.25400013
402,59,11.0,,,9.0,14.0,21.0,20.5,22.0,23.5,1.0183333,0.9816667,1.005,1.0416667,0.25,-1.1875,-0.125,0.8125,-0.3500061,-2.4700012,-0.3500061,3.8799896,0.25400013
403,4,8.0,20.0,16.0,18.5,22.0,20.0,16.0,18.5,22.0,0.9916667,0.95166665,0.97833335,0.99833333,0.1875,-0.375,0.625,2.75,-0.3500061,-2.4700012,-0.3500061,4.899994,0.25400013
403,10,8.0,26.0,14.5,21.0,26.0,26.0,14.5,21.0,26.0,0.97833335,0.865,0.96166664,0.995,0.375,-0.8125,0.25,2.75,0.34999084,-1.0599976,0.34999084,2.0999908,0.25400013
403,16,8.0,31.0,21.5,25.0,31.0,31.0,21.5,25.0,31.0,0.93833333,0.95166665,0.985,0.995,-0.9375,-0.375,0.6875,2.125,0.0,-7.9400024,0.0,3.8799896,0.25400013
403,22,8.0,25.0,20.0,24.0,30.5,25.0,20.0,24.0,30.5,0.95166665,0.95166665,0.97833335,0.99833333,2.125,-0.5,0.75,2.125,-2.1200104,-4.930008,0.34999084,5.919998,0.25400013
403,28,8.0,16.5,14.0,16.5,20.0,39.0,14.0,17.5,39.0,0.995,0.945,0.985,0.995,0.0625,-1.0,0.0625,1.125,-7.400009,-7.380005,-0.3500061,5.98999,0.25400013
403,34,8.0,19.0,11.5,16.5,20.5,19.0,11.5,16.5,20.5,0.9816667,0.95166665,0.9816667,0.995,0.9375,-0.75,0.375,1.5,0.70999146,-1.7600098,0.0,6.330002,0.25400013
403,39,8.0,,,,9.0,,,3.5,9.0,0.8883333,0.8883333,0.9816667,0.9916667,1.0625,-1.0,-0.1875,2.0625,3.8799896,-3.8700104,2.4599915,8.269989,0.25400013
403,45,8.0,8.5,5.0,9.5,16.0,8.5,5.0,9.5,16.0,0.985,0.94166666,0.97833335,1.0083333,1.0625,-0.5625,0.5625,1.1875,-5.900009,-5.930008,1.0599976,3.519989,0.25400013
403,53,8.0,,,,,,,,,1.0350001,0.95166665,0.99833333,1.0516667,-2.875,-1.25,0.25,2.3125,,,-1.0599976,4.9299927,0.25400013
403,59,8.0,,,,,,,,,0.9716667,0.96833336,0.9916667,1.0116667,1.125,0.125,0.75,2.375,0.69999695,-3.8899994,0.69999695,4.1399994,0.25400013
404,1,12.0,15.0,14.0,16.0,19.5,15.0,14.0,16.0,19.5,0.995,0.9916667,0.99833333,1.005,-0.375,-0.25,0.0625,0.75,-1.0599976,-1.4100037,-0.3500061,1.0599976,2.032001
404,10,12.0,11.0,8.5,13.5,21.0,11.0,8.5,13.5,21.0,0.985,0.975,0.995,1.0116667,0.9375,-0.25,0.0,0.8125,1.0599976,-1.4100037,0.34999084,1.4099884,2.032001
404,20,12.0,12.0,12.0,15.0,19.0,12.0,12.0,15.0,19.0,0.9816667,0.97833335,0.9916667,1.0016667,-0.125,-0.375,0.125,0.9375,1.7599945,-1.0599976,0.69999695,1.7599945,2.032001
404,29,12.0,20.0,15.5,18.0,21.5,20.0,15.5,18.0,21.5,0.9916667,0.9716667,0.98833334,1.0016667,-0.25,-0.25,0.25,1.4375,1.4099884,-2.1200104,0.0,3.5299988,2.032001
404,39,12.0,14.0,7.5,12.0,15.5,14.0,7.5,12.0,15.5,0.9716667,0.935,0.98833334,1.0016667,-0.125,-0.4375,0.3125,2.375,1.7599945,-2.1200104,-0.7100067,2.4700012,2.032001
404,49,12.0,,,,,,,,,0.9916667,0.95166665,0.98833334,1.0450001,-0.375,-0.125,0.6875,1.8125,-2.8200073,-2.8200073,0.0,3.519989,2.032001
404,58,12.0,,,,12.0,,,,14.5,0.94166666,,0.955,1.0516667,0.5,,-0.25,4.0625,2.4700012,,-3.1699982,2.4700012,2.032001
405,4,10.0,33.5,25.5,33.0,39.5,33.5,25.5,33.5,39.5,1.0516667,1.0516667,1.0516667,1.0516667,7.0625,-1.75,1.875,5.5,-2.1100006,,-2.1200104,5.1599884,1.0160005
405,8,10.0,23.5,25.0,28.0,31.5,31.5,27.0,29.5,33.0,,,,1.0516667,,,,3.6875,,,,,1.0160005
405,12,10.0,30.5,29.0,31.0,35.0,32.5,30.5,32.0,36.0,,,1.0516667,1.0516667,,,0.75,6.6875,,,,13.220001,1.0160005
405,17,10.0,30.0,27.0,28.0,30.0,30.0,27.5,29.5,31.0,,,,1.0516667,,,,4.0625,,,,,1.0160005
405,21,10.0,31.0,26.0,30.0,36.0,36.0,29.5,33.0,38.0,1.0516667,,1.0516667,1.0516667,7.9375,,0.3125,7.625,,,,17.39,1.0160005
405,26,10.0,32.0,27.5,31.5,34.0,32.0,27.5,31.5,34.0,0.98833334,0.95166665,0.985,0.995,2.0,1.1875,2.125,2.8125,1.7599945,-1.4000092,0.34999084,2.4599915,1.0160005
405,31,10.0,29.5,26.0,29.0,35.0,29.5,26.0,29.5,35.5,0.98833334,0.935,0.96500003,0.9816667,1.5625,1.0625,1.6875,2.6875,0.34999084,-0.7100067,0.34999084,2.119995,1.0160005
405,36,10.0,27.5,26.0,29.0,34.5,27.5,26.0,29.0,34.5,0.985,0.96500003,0.985,0.9916667,1.8125,1.25,1.9375,2.5,-0.7100067,-1.0599976,0.34999084,2.119995,1.0160005
405,42,10.0,24.5,23.5,27.0,31.5,24.5,23.5,27.0,32.5,0.9916667,0.98833334,0.9916667,0.99833333,2.0625,1.625,2.0,2.5,1.7599945,-1.7600098,-0.3500061,2.1100006,1.0160005
405,49,10.0,25.0,21.0,23.5,25.5,25.0,23.0,25.0,26.0,0.995,0.96833336,0.9916667,0.995,3.375,1.9375,2.5625,3.375,0.34999084,-1.0599976,-0.3500061,1.4099884,1.0160005
405,54,10.0,32.0,29.0,31.0,35.5,32.5,29.5,31.5,35.5,0.99833333,0.95166665,0.9916667,0.99833333,2.75,1.5,2.5625,3.0625,-1.7400055,-3.1699982,0.34999084,2.1100006,1.0160005
406,3,15.0,21.0,16.5,19.0,22.5,21.0,19.5,22.0,44.5,0.825,0.485,0.96500003,1.0516667,2.5,-1.5625,0.5,2.75,,,-2.4700012,7.7299957,3.0480015
406,6,15.0,20.5,15.0,18.0,21.5,20.5,18.0,20.0,23.5,1.0383334,0.8383333,1.0116667,1.0516667,-1.4375,-2.1875,-0.1875,1.625,7.75,-8.570007,1.7599945,8.080002,3.0480015
406,10,15.0,19.5,14.5,19.0,22.0,20.0,17.5,20.5,23.5,1.0516667,0.91833335,0.99833333,1.0516667,-0.125,-2.6875,0.625,2.6875,5.819992,-7.029999,1.7599945,7.3799896,3.0480015
406,14,15.0,19.0,14.0,19.0,21.5,19.0,18.5,20.0,22.5,,0.8983333,0.99833333,1.0516667,,-1.375,-0.1875,1.3125,,-12.690002,-4.220001,9.860001,3.0480015
406,18,15.0,14.0,14.0,19.0,24.0,21.0,20.0,21.0,24.5,1.0516667,0.92833334,1.005,1.0516667,2.625,-1.125,0.5,2.625,-4.230011,-5.25,-2.4700012,2.4700012,3.0480015
406,22,15.0,17.0,,18.0,21.5,23.5,18.5,21.5,24.5,1.0350001,0.8516667,1.0216666,1.0516667,-1.25,-2.3125,-0.5,2.0,-2.7799988,-17.630005,-3.1699982,1.3999939,3.0480015
406,26,15.0,21.5,17.0,21.0,23.5,24.5,19.5,22.5,25.0,1.0350001,0.835,0.98833334,1.0516667,0.125,-2.1875,-0.1875,2.25,-1.3899994,-14.419998,-0.3500061,5.519989,3.0480015
406,31,15.0,17.5,18.5,21.0,24.0,21.5,21.5,23.5,27.5,1.0416667,0.945,1.0083333,1.0516667,0.6875,-1.5,0.25,1.125,-6.330002,-6.169998,-0.3500061,4.550003,3.0480015
406,35,15.0,19.0,16.0,20.0,23.5,22.0,20.0,23.5,33.0,0.9316667,0.84833336,0.9916667,1.0516667,-0.125,-1.25,-0.125,2.5625,-2.7700043,-10.520004,-1.0599976,3.1699982,3.0480015
406,39,15.0,,14.5,18.5,22.5,,18.5,22.0,30.5,1.0083333,0.945,1.0183333,1.0516667,-0.5625,-1.9375,-0.375,2.9375,3.8799896,-7.669998,1.0599976,4.5399933,3.0480015
406,43,15.0,20.5,16.5,20.5,25.0,21.5,18.0,22.0,27.0,1.0016667,0.9583333,0.99833333,1.0516667,-0.5625,-1.125,-0.1875,1.4375,-0.7100067,-2.4000092,0.94999695,4.1799927,3.0480015
406,47,15.0,,,17.0,21.5,21.5,18.5,21.0,29.0,1.0516667,0.91833335,1.0183333,1.0516667,0.5,-1.25,-0.25,2.5625,-1.0599976,-22.330002,-1.0599976,7.580002,3.0480015
406,51,15.0,24.5,16.0,19.5,24.0,24.5,19.0,20.5,24.0,0.93833333,0.93833333,1.0083333,1.0516667,1.0625,-1.4375,-0.1875,1.375,-4.580002,-9.610001,0.69000244,5.019989,3.0480015
406,55,15.0,17.0,17.0,20.0,24.5,24.0,19.5,23.0,25.5,0.945,0.9316667,1.0083333,1.0416667,-0.9375,-1.125,0.0,1.125,-8.540009,-6.1900024,0.70999146,6.9400024,3.0480015
406,59,15.0,18.5,16.5,20.5,24.0,20.5,20.0,22.0,24.0,0.995,0.9216667,1.005,1.0516667,-0.875,-1.0625,0.375,1.625,-3.8399963,-6.230011,-2.7900085,10.139999,3.0480015
407,8,8.0,,,,-4.5,,,,-4.5,,,,,,,,,,,,,0.25400013
407,17,8.0,,,,,,,,,,,,1.0516667,,,,-0.5625,,,,,0.25400013
407,27,8.0,,,,,,,,,,,,1.0516667,,,,2.4375,,,,,0.25400013
407,36,8.0,,,,,,,,,,,,,,,,,,,,,0.25400013
407,46,8.0,,,,,,,,,,,,1.015,,,,-2.1875,,,,,0.25400013
407,56,8.0,,,,,,,,,,,,,,,,,,,,,0.25400013
408,0,2.0,,,,,-11.5,-16.0,-11.5,-9.5,,,,,,,,,,,,,0.50800025
408,10,2.0,,,,,,,,,,,,,,,,,,,,,0.50800025
408,20,2.0,,,,,,,,,,,,0.895,,,,5.25,,,,,0.50800025
408,30,2.0,,,,-16.5,,,,-16.5,,,,,,,,,,,,,0.50800025
408,39,2.0,,,,-15.5,,,,-15.5,,,,1.0516667,,,,5.875,,,,,0.50800025
408,49,2.0,,,,-16.0,,,,-16.0,,,,,,,,,,,,,0.50800025
408,59,2.0,,,,-8.0,,,,-8.0,,,,,,,,,,,,,0.50800025
409,1,11.0,,,,,,,,,,,,,,,,,,,,,2537.4614
409,10,11.0,2.5,,2.5,5.0,2.5,,2.5,5.0,,,,,,,,,,,,,2537.4614
409,20,11.0,3.0,1.0,1.5,5.0,3.5,1.5,3.0,6.0,,,,,,,,,,,,,2537.4614
409,30,11.0,-2.5,,-2.5,-1.0,-2.5,,-2.0,-1.0,1.0516667,,0.9716667,1.0516667,3.375,,0.6875,3.5,,,,,2537.4614
409,39,11.0,,,,-2.5,,,,-2.5,1.0516667,,,1.0516667,3.3125,,,3.3125,,,,,2537.4614
409,49,11.0,,,,-1.0,,,,-0.5,1.0516667,,,1.0516667,1.3125,,,1.4375,,,,,2537.4614
409,58,11.0,,,,-2.5,,,,-1.5,1.0516667,,,1.0516667,3.375,,,4.9375,,,,,2537.4614
410,0,14.0,,,,,,,,,,,,,,,,,,,,,10.414006
410,5,14.0,,,,,,,,,,,,,,,,,,,,,10.414006
410,9,14.0,,,,,,,,,,,,,,,,,,,,,10.414006
410,14,14.0,,,,,,,,,,,,,,,,,,,,,10.414006
410,19,14.0,19.0,,16.0,23.0,19.0,,16.0,23.0,0.99833333,,0.99833333,1.0116667,-0.125,,-0.125,0.5,1.0299988,,-0.69999695,3.5099945,10.414006
410,23,14.0,40.5,29.0,44.0,55.0,40.5,31.5,44.5,55.5,0.96833336,0.90500003,1.0016667,1.0516667,1.375,-1.0625,0.625,2.1875,5.2899933,-3.5200043,0.0,5.2899933,10.414006
410,28,14.0,35.0,22.0,32.0,39.0,35.5,22.0,32.0,39.0,,,,,,,,,,,,,10.414006
410,33,14.0,40.0,34.0,39.5,44.5,40.0,34.0,40.0,44.5,,,,1.0516667,,,,3.8125,,,,-4.9900055,10.414006
410,38,14.0,31.0,30.5,34.5,45.0,31.0,30.5,34.5,45.0,,,,,,,,,,,,,10.414006
410,42,14.0,22.5,12.0,22.0,31.0,22.5,12.0,22.0,31.5,1.0250001,,0.945,1.0250001,-0.0625,,-0.0625,2.4375,,,,4.580002,10.414006
410,47,14.0,,,,21.5,,,,21.5,,,,,,,,,,,,,10.414006
410,52,14.0,,,,14.0,,,,16.0,,,,,,,,,,,,,10.414006
410,56,14.0,28.5,,27.5,39.0,28.5,,27.5,39.5,,,,,,,,,,,,,10.414006
411,4,5.0,30.0,24.0,30.0,34.0,34.5,33.5,36.0,42.0,0.99833333,0.98833334,0.99833333,1.005,0.0625,-0.125,0.3125,0.75,-1.0599976,-2.1100006,0.0,2.119995,0.7620004
411,9,5.0,33.0,29.0,32.5,35.0,37.0,31.5,35.5,45.5,0.995,0.9916667,0.99833333,0.99833333,0.5625,0.0,0.5,0.75,0.34999084,-1.0599976,0.34999084,2.119995,0.7620004
411,15,5.0,26.5,24.5,28.5,31.5,30.5,30.5,34.5,37.0,0.99833333,0.995,0.99833333,0.99833333,1.125,0.0,0.375,1.125,2.119995,-2.1200104,0.34999084,2.119995,0.7620004
411,21,5.0,31.0,25.5,29.0,31.0,31.0,29.5,31.0,33.5,0.99833333,0.98833334,0.99833333,0.99833333,0.125,-0.25,0.3125,0.6875,1.0599976,0.0,0.70999146,1.4099884,0.7620004
411,26,5.0,26.0,23.5,27.0,31.5,34.5,30.5,33.0,37.5,0.99833333,0.9916667,0.99833333,0.99833333,0.75,0.125,0.5625,0.875,-1.0599976,-1.0599976,-0.3500061,1.0599976,0.7620004
411,32,5.0,29.0,25.0,28.5,33.5,33.0,29.5,32.5,35.5,1.0016667,0.995,0.99833333,1.0016667,-0.4375,-0.3125,0.0625,0.75,0.34999084,-0.3500061,0.34999084,1.0599976,0.7620004
411,38,5.0,27.5,25.0,27.5,32.5,31.0,28.0,30.0,33.0,1.015,0.9916667,1.005,1.0283334,0.0,-0.375,0.1875,0.75,1.0599976,-2.8200073,0.0,1.4099884,0.7620004
411,44,5.0,14.0,14.0,17.5,23.0,20.5,18.5,20.0,23.5,0.98833334,0.97833335,0.995,1.005,0.1875,-0.75,0.0625,0.875,3.1599884,-4.230011,1.050003,3.1699982,0.7620004
411,49,5.0,18.0,15.0,17.0,20.5,29.0,26.0,28.5,31.0,0.99833333,0.9916667,0.99833333,1.005,0.125,-0.25,0.1875,0.6875,0.70999146,-0.7100067,0.69999695,0.70999146,0.7620004
411,55,5.0,27.5,24.0,27.5,31.5,34.5,31.5,33.5,35.0,0.99833333,0.9916667,0.99833333,1.0016667,0.4375,-0.1875,0.125,0.5,1.0599976,-1.0599976,0.69999695,2.4700012,0.7620004
412,2,12.0,,,,,,,,,,,,1.0516667,,,,2.875,,,,-0.3500061,0.25400013
412,6,12.0,,,,,,,,11.5,,,,,,,,,,,,,0.25400013
412,11,12.0,,,,,,,,10.5,,,,,,,,,,,,,0.25400013
412,15,12.0,,,,,,,,,,,,,,,,,,,,,0.25400013
412,20,12.0,,,,,,,,,,,,0.96500003,,,,-1.3125,,,,,0.25400013
412,25,12.0,,,,,,,,,,,,,,,,,,,,,0.25400013
412,30,12.0,,,,,,,,,,,,,,,,,,,,,0.25400013
412,34,12.0,,,,,,,,,,,,0.9916667,,,,-1.0625,,,,,0.25400013
412,39,12.0,,,,,,,,,,,,1.0116667,,,,0.75,,,,-0.3500061,0.25400013
412,44,12.0,,,,,,,,,,,,1.0516667,,,,1.5,,,,0.5099945,0.25400013
412,48,12.0,,,,,,,,,0.98833334,0.9816667,0.9916667,1.0216666,0.625,-0.5,0.625,1.0625,0.34999084,-1.7600098,0.34999084,4.220001,0.25400013
412,53,12.0,,,,,,,,,1.0183333,0.96833336,0.99833333,1.0516667,0.6875,-0.375,0.75,1.75,0.0,-4.300003,0.0,3.519989,0.25400013
412,58,12.0,,,,,,,,,0.995,0.97833335,0.9916667,0.99833333,1.0,0.25,0.9375,1.625,0.34999084,-0.7100067,0.70999146,2.119995,0.25400013
413,0,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
413,6,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
413,12,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
413,18,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
413,23,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
413,29,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
413,35,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
413,41,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
413,47,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
413,53,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
413,58,15.0,,,,,,,,,,,,,,,,,,,,,0.50800025
414,4,12.0,,,,,,,,,,,,,,,,,,,,,0.7620004
414,9,12.0,,,,,,,,,,,,,,,,,,,,,0.7620004
414,13,12.0,,,,,,,,,,,,,,,,,,,,,0.7620004
414,19,12.0,,,,,,,,,,,,,,,,,,,,,0.7620004
414,24,12.0,,,,,,,,,,,,,,,,,,,,,0.7620004
414,29,12.0,,,,,,,,,,,,,,,,,,,,,0.7620004
414,34,12.0,,,,,,,,,,,,,,,,,,,,,0.7620004
414,40,12.0,,,,,,,,,1.015,,,1.0516667,2.25,,,2.4375,,,,,0.7620004
414,46,12.0,,,,,,,,,1.0516667,,0.90500003,1.0516667,-1.625,,-1.625,1.8125,0.0,,,0.0,0.7620004
414,51,12.0,,,,,,,,,,,,1.0516667,,,,3.3125,,,,-9.580002,0.7620004
414,56,12.0,,,,,,,,,0.995,,0.985,1.0516667,0.8125,,-0.0625,1.6875,3.8600006,,-7.7100067,3.8600006,0.7620004
415,0,17.0,26.0,,29.5,35.0,26.0,,29.5,35.0,,,,,,,,,,,,,2.5400014
415,6,17.0,24.0,,22.5,31.0,24.0,,22.5,31.0,,,,,,,,,,,,,2.5400014
415,11,17.0,17.5,14.0,18.0,25.5,17.5,14.0,18.0,25.5,,,,,,,,,,,,,2.5400014
415,17,17.0,17.5,15.5,21.0,24.0,17.5,15.5,21.0,24.0,,,,,,,,,,,,,2.5400014
415,23,17.0,,,16.0,21.0,,,16.0,21.0,,,,,,,,,,,,,2.5400014
415,28,17.0,,,16.5,21.0,,,16.5,21.0,,,,,,,,,,,,,2.5400014
415,34,17.0,15.5,,15.0,21.0,15.5,,15.0,21.0,,,,,,,,,,,,,2.5400014
415,40,17.0,,,13.5,20.0,,,13.5,20.0,,,,,,,,,,,,,2.5400014
415,46,17.0,,,,18.0,,,,18.0,,,,,,,,,,,,,2.5400014
415,51,17.0,15.5,,14.0,17.5,15.5,,14.0,17.5,,,,,,,,,,,,,2.5400014
415,57,17.0,16.5,13.5,16.5,20.5,16.5,13.5,16.5,20.5,,,,,,,,,,,,,2.5400014
416,3,7.0,42.0,39.0,42.0,45.0,44.0,43.0,44.5,46.5,0.995,0.9816667,0.9916667,0.99833333,0.375,-0.1875,0.375,0.875,1.4099884,-1.0599976,0.0,3.519989,3.810002
416,7,7.0,41.5,34.5,38.5,41.5,41.5,37.5,41.5,44.0,0.97833335,0.975,0.9916667,0.99833333,0.625,0.0,0.625,1.5625,-1.4100037,-1.4100037,0.69999695,2.819992,3.810002
416,12,7.0,37.0,35.0,38.0,40.5,40.0,39.5,42.5,46.5,0.9916667,0.9716667,0.98833334,0.995,1.1875,0.125,0.625,1.4375,-1.4100037,-1.4100037,-1.0299988,2.819992,3.810002
416,17,7.0,36.0,35.5,38.0,41.5,43.5,40.5,41.5,44.5,0.98833334,0.9816667,0.98833334,0.99833333,0.3125,-0.375,0.375,1.375,-2.4700012,-2.4700012,-0.3500061,2.119995,3.810002
416,22,7.0,38.0,35.5,37.5,41.5,40.5,38.5,40.0,42.0,0.9916667,0.9816667,0.9916667,0.995,0.25,-0.0625,0.5625,1.3125,-0.3500061,-2.8200073,0.0,0.70999146,3.810002
416,27,7.0,38.0,35.0,37.0,40.5,39.5,39.0,40.5,43.5,0.975,0.9716667,0.98833334,0.9916667,0.0625,-0.0625,0.8125,1.5,-0.69999695,-3.880005,0.0,3.519989,3.810002
416,32,7.0,27.5,32.0,37.5,40.5,37.0,36.5,39.5,43.0,0.945,0.9816667,0.995,0.99833333,0.125,0.0,0.4375,1.125,1.4099884,-3.5,0.0,1.4099884,3.810002
416,36,7.0,34.0,30.5,33.0,35.0,36.0,35.0,37.0,40.0,0.995,0.9816667,0.9916667,0.99833333,1.1875,-0.1875,0.5625,1.9375,-2.1200104,-2.1200104,-0.69999695,1.4099884,3.810002
416,41,7.0,31.0,31.0,34.5,36.5,35.5,34.5,37.0,42.0,0.995,0.97833335,0.995,0.99833333,0.6875,0.0,0.625,1.0625,0.0,-1.4100037,0.0,1.4099884,3.810002
416,46,7.0,28.5,28.5,31.5,35.5,35.5,31.5,35.0,39.5,0.98833334,0.9816667,0.9916667,0.99833333,-0.6875,-0.3125,0.25,0.875,-1.0599976,-1.0599976,0.0,2.119995,3.810002
416,50,7.0,32.5,27.0,29.5,35.0,32.5,32.5,35.0,37.0,0.995,0.97833335,0.9916667,1.0016667,0.0625,-0.0625,0.5625,1.9375,-1.0599976,-1.7600098,-0.3500061,2.819992,3.810002
416,55,7.0,30.0,28.5,30.5,34.5,33.5,32.5,34.5,36.5,0.99833333,0.9816667,0.9916667,0.99833333,0.6875,0.4375,0.8125,1.3125,0.70999146,-0.7100067,0.70999146,1.7599945,3.810002
416,59,7.0,31.5,28.5,32.0,34.5,35.0,33.5,34.5,36.5,0.9916667,0.9816667,0.9916667,0.99833333,0.8125,0.3125,0.6875,1.3125,0.70999146,-1.7600098,-0.3500061,2.119995,3.810002
417,9,13.0,,,,,,,,,,,,,,,,,,,,,0.25400013
417,18,13.0,,,,,,,,,,,,,,,,,,,,,0.25400013
417,28,13.0,,,,,,,,,,,,,,,,,,,,,0.25400013
417,38,13.0,,,,,,,,,,,,,,,,,,,,,0.25400013
417,47,13.0,,,,,,,,,,,,,,,,,,,,,0.25400013
417,57,13.0,,,,,,,,,,,,,,,,,,,,,0.25400013
418,4,11.0,33.0,29.0,32.0,39.0,33.0,29.5,32.5,39.0,1.0516667,1.0250001,1.0516667,1.0516667,2.0,0.125,1.125,4.0625,-2.8099976,-3.5200043,-0.3500061,5.9799957,0.25400013
418,8,11.0,25.0,25.0,27.5,32.0,25.0,25.5,28.0,32.0,1.0516667,,1.0516667,1.0516667,0.8125,,1.0,3.0625,10.819992,,0.34999084,7.1799927,0.25400013
418,12,11.0,33.5,26.5,29.0,33.5,33.5,27.5,29.5,33.5,,,,1.0516667,,,,5.5625,,,,2.5,0.25400013
